hospitalId,hospital_name,resourceType,ts,used,on_hand,total_quantity,available,borrow_quantity,urgency_level,transfer_in_qty,transfer_out_qty,hospital_latitude,hospital_longitude,district,state
HR_PGIMS,PGIMS Rohtak,bed,20-11-2016,364,564,446,200,16,Low,15,14,28.8955,76.6066,Rohtak,Haryana
TS_Gandhi,Gandhi Hospital Hyderabad,ventilator,23-08-2021,51,207,203,156,25,Medium,10,13,17.385,78.4867,Hyderabad,Telangana
TN_CMC,Christian Medical College,ventilator,14-05-2017,36,205,203,169,24,High,19,23,12.926,79.1356,Vellore,Tamil Nadu
AS_Gauhati,Gauhati Medical College,bed,01-03-2016,411,1011,983,600,28,Low,28,19,26.1445,91.7362,Guwahati,Assam
MP_Hamidia,Hamidia Hospital Bhopal,oxygen,17-10-2015,164,479,465,315,14,High,10,11,23.2599,77.4126,Bhopal,Madhya Pradesh
CH_GMCH,GMCH Chandigarh,bed,09-07-2016,418,999,926,581,73,Medium,24,68,30.7333,76.7794,Chandigarh,Chandigarh
AS_Gauhati,Gauhati Medical College,ambulance,02-05-2019,24,170,177,146,15,Low,15,11,26.1445,91.7362,Guwahati,Assam
HP_IGMC,IGMC Shimla,ventilator,23-10-2016,44,121,115,77,11,Low,11,10,31.1048,77.1734,Shimla,Himachal Pradesh
KA_NIMHANS,NIMHANS Bengaluru,ventilator,18-11-2022,37,347,340,310,13,Medium,12,10,12.943,77.5966,Bangalore Urban,Karnataka
CH_GMCH,GMCH Chandigarh,ventilator,09-01-2022,48,298,297,250,13,High,11,10,30.7333,76.7794,Chandigarh,Chandigarh
BR_PMCH,PMCH Patna,oxygen,23-10-2018,219,1209,1132,990,77,Medium,76,35,25.61,85.1415,Patna,Bihar
TN_CMC,Christian Medical College,bed,27-12-2024,384,641,593,257,48,Medium,22,43,12.926,79.1356,Vellore,Tamil Nadu
BR_PMCH,PMCH Patna,ambulance,12-03-2017,31,124,125,93,13,Low,10,13,25.61,85.1415,Patna,Bihar
RJ_SMS,SMS Hospital Jaipur,ventilator,23-07-2019,51,253,228,202,30,Low,27,29,26.9124,75.7873,Jaipur,Rajasthan
KL_MCH,Med Coll Thiruvananthapuram,ambulance,26-02-2015,21,96,95,75,15,Medium,12,10,8.5241,76.9366,Thiruvananthapuram,Kerala
CH_GMCH,GMCH Chandigarh,bed,01-09-2023,431,1288,1240,857,48,Low,34,39,30.7333,76.7794,Chandigarh,Chandigarh
TN_CMC,Christian Medical College,ambulance,21-08-2023,20,152,154,132,14,Medium,14,11,12.926,79.1356,Vellore,Tamil Nadu
DL_AIIMS,AIIMS Delhi,ambulance,11-11-2022,30,191,196,161,10,Medium,10,10,28.5672,77.21,New Delhi,Delhi
MP_Hamidia,Hamidia Hospital Bhopal,bed,21-04-2018,393,1043,1031,650,12,Medium,11,11,23.2599,77.4126,Bhopal,Madhya Pradesh
KA_NIMHANS,NIMHANS Bengaluru,oxygen,15-11-2015,204,683,642,479,41,High,33,41,12.943,77.5966,Bangalore Urban,Karnataka
MP_Hamidia,Hamidia Hospital Bhopal,bed,03-03-2017,401,1031,964,630,67,Medium,33,23,23.2599,77.4126,Bhopal,Madhya Pradesh
DL_AIIMS,AIIMS Delhi,ambulance,12-12-2024,26,75,81,49,10,Medium,10,10,28.5672,77.21,New Delhi,Delhi
PB_PGI,PGIMER Chandigarh,oxygen,25-11-2020,178,392,382,214,10,Medium,10,10,30.75,76.78,Chandigarh,Punjab
KL_MCH,Med Coll Thiruvananthapuram,ambulance,26-02-2015,21,96,95,75,15,Medium,12,10,8.5241,76.9366,Thiruvananthapuram,Kerala
OR_SCB,SCB Med Coll Cuttack,ambulance,08-10-2021,31,77,68,46,11,High,11,10,20.4625,85.8828,Cuttack,Odisha
OR_SCB,SCB Med Coll Cuttack,bed,09-12-2020,386,1158,1096,772,62,Low,19,35,20.4625,85.8828,Cuttack,Odisha
MP_Hamidia,Hamidia Hospital Bhopal,ambulance,18-08-2021,20,70,75,51,16,High,16,16,23.2599,77.4126,Bhopal,Madhya Pradesh
UK_Haldwani,GMCH Haldwani,ambulance,27-06-2016,20,37,76,31,17,High,15,13,29.2183,79.5126,Nainital,Uttarakhand
UP_SGPGIMS,SGPGIMS Lucknow,bed,03-01-2015,447,1085,1066,638,19,High,13,16,26.8467,80.9462,Lucknow,Uttar Pradesh
HP_IGMC,IGMC Shimla,ventilator,26-10-2019,42,329,331,287,12,Medium,11,10,31.1048,77.1734,Shimla,Himachal Pradesh
MP_Hamidia,Hamidia Hospital Bhopal,ambulance,10-08-2016,20,40,50,23,10,Medium,10,10,23.2599,77.4126,Bhopal,Madhya Pradesh
HR_PGIMS,PGIMS Rohtak,ambulance,17-05-2018,29,155,158,126,20,High,17,13,28.8955,76.6066,Rohtak,Haryana
KL_MCH,Med Coll Thiruvananthapuram,ambulance,21-02-2020,20,81,95,62,10,Low,10,10,8.5241,76.9366,Thiruvananthapuram,Kerala
MH_KEM,KEM Hospital,ventilator,06-03-2021,69,246,225,177,21,Low,10,16,18.9782,72.8168,Mumbai,Maharashtra
HR_PGIMS,PGIMS Rohtak,ambulance,22-08-2023,29,174,176,145,19,Low,16,12,28.8955,76.6066,Rohtak,Haryana
GJ_Civil,Civil Hospital Ahmedabad,bed,17-04-2016,412,612,496,200,18,Medium,14,16,23.0225,72.5714,Ahmedabad,Gujarat
MH_KEM,KEM Hospital,oxygen,05-10-2015,209,582,501,373,81,Low,70,50,18.9782,72.8168,Mumbai,Maharashtra
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,19-06-2023,20,164,178,145,17,Low,11,16,26.8467,80.9462,Lucknow,Uttar Pradesh
KL_MCH,Med Coll Thiruvananthapuram,bed,12-02-2019,396,1121,1066,725,55,Low,25,25,8.5241,76.9366,Thiruvananthapuram,Kerala
WB_CMCH,Calcutta Medical College,oxygen,01-10-2020,200,413,400,213,13,Low,13,13,22.5726,88.3639,Kolkata,West Bengal
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,20-02-2018,20,147,173,127,20,Medium,16,16,26.8467,80.9462,Lucknow,Uttar Pradesh
BR_PMCH,PMCH Patna,bed,06-11-2017,437,857,787,420,70,High,13,23,25.61,85.1415,Patna,Bihar
CH_GMCH,GMCH Chandigarh,oxygen,24-08-2023,196,749,738,553,11,Medium,11,11,30.7333,76.7794,Chandigarh,Chandigarh
MH_KEM,KEM Hospital,oxygen,09-03-2020,205,501,441,296,60,Medium,14,28,18.9782,72.8168,Mumbai,Maharashtra
MP_Hamidia,Hamidia Hospital Bhopal,bed,03-03-2017,401,1031,964,630,67,Medium,33,23,23.2599,77.4126,Bhopal,Madhya Pradesh
UK_Haldwani,GMCH Haldwani,bed,10-02-2015,405,779,767,374,12,High,10,10,29.2183,79.5126,Nainital,Uttarakhand
KL_MCH,Med Coll Thiruvananthapuram,oxygen,08-11-2020,186,517,453,331,64,Medium,55,51,8.5241,76.9366,Thiruvananthapuram,Kerala
BR_PMCH,PMCH Patna,oxygen,15-11-2020,220,999,984,779,15,Medium,13,12,25.61,85.1415,Patna,Bihar
UK_Haldwani,GMCH Haldwani,ambulance,21-08-2019,20,169,175,149,13,Low,10,12,29.2183,79.5126,Nainital,Uttarakhand
WB_CMCH,Calcutta Medical College,bed,09-07-2023,382,1013,953,631,60,Medium,32,24,22.5726,88.3639,Kolkata,West Bengal
MH_KEM,KEM Hospital,oxygen,20-12-2017,210,636,582,426,54,High,39,20,18.9782,72.8168,Mumbai,Maharashtra
CH_GMCH,GMCH Chandigarh,ambulance,21-08-2019,21,156,181,135,13,Low,13,12,30.7333,76.7794,Chandigarh,Chandigarh
TS_Gandhi,Gandhi Hospital Hyderabad,ventilator,23-08-2021,51,207,203,156,25,Medium,10,13,17.385,78.4867,Hyderabad,Telangana
GJ_Civil,Civil Hospital Ahmedabad,ventilator,15-11-2017,23,195,204,172,13,High,10,11,23.0225,72.5714,Ahmedabad,Gujarat
CH_GMCH,GMCH Chandigarh,bed,19-07-2015,434,1186,1127,752,59,Low,18,53,30.7333,76.7794,Chandigarh,Chandigarh
KA_NIMHANS,NIMHANS Bengaluru,oxygen,13-12-2021,211,561,515,350,46,High,36,44,12.943,77.5966,Bangalore Urban,Karnataka
KL_MCH,Med Coll Thiruvananthapuram,ventilator,20-01-2016,45,163,150,118,13,Low,13,10,8.5241,76.9366,Thiruvananthapuram,Kerala
GJ_Civil,Civil Hospital Ahmedabad,ambulance,22-12-2017,21,134,161,113,15,Medium,12,12,23.0225,72.5714,Ahmedabad,Gujarat
JH_RIMS,RIMS Ranchi,bed,05-11-2022,429,941,885,512,56,Low,38,41,23.3441,85.3096,Ranchi,Jharkhand
HP_IGMC,IGMC Shimla,oxygen,16-09-2022,224,678,638,454,40,High,18,21,31.1048,77.1734,Shimla,Himachal Pradesh
HP_IGMC,IGMC Shimla,oxygen,06-06-2015,235,493,468,258,25,Medium,19,21,31.1048,77.1734,Shimla,Himachal Pradesh
CH_GMCH,GMCH Chandigarh,bed,20-07-2018,440,1240,1202,800,38,Medium,14,34,30.7333,76.7794,Chandigarh,Chandigarh
UK_Haldwani,GMCH Haldwani,ventilator,16-11-2021,61,205,189,144,16,Low,13,12,29.2183,79.5126,Nainital,Uttarakhand
RJ_SMS,SMS Hospital Jaipur,bed,01-07-2016,374,574,414,200,39,Low,22,19,26.9124,75.7873,Jaipur,Rajasthan
MP_Hamidia,Hamidia Hospital Bhopal,bed,20-01-2020,415,919,879,504,40,Low,11,10,23.2599,77.4126,Bhopal,Madhya Pradesh
OR_SCB,SCB Med Coll Cuttack,oxygen,16-06-2021,194,497,432,303,65,High,46,10,20.4625,85.8828,Cuttack,Odisha
KL_MCH,Med Coll Thiruvananthapuram,oxygen,24-03-2022,189,851,793,662,58,Low,50,56,8.5241,76.9366,Thiruvananthapuram,Kerala
TS_Gandhi,Gandhi Hospital Hyderabad,oxygen,07-06-2020,216,446,421,230,25,High,20,20,17.385,78.4867,Hyderabad,Telangana
CH_GMCH,GMCH Chandigarh,oxygen,25-12-2017,193,656,595,463,61,Low,19,52,30.7333,76.7794,Chandigarh,Chandigarh
PB_PGI,PGIMER Chandigarh,ventilator,15-05-2018,67,251,222,184,29,Medium,17,15,30.75,76.78,Chandigarh,Punjab
TS_Gandhi,Gandhi Hospital Hyderabad,ventilator,09-04-2023,60,310,292,250,27,Medium,12,22,17.385,78.4867,Hyderabad,Telangana
MH_KEM,KEM Hospital,oxygen,27-02-2022,209,872,830,663,42,Medium,17,24,18.9782,72.8168,Mumbai,Maharashtra
RJ_SMS,SMS Hospital Jaipur,bed,11-02-2024,371,626,574,255,52,Medium,26,16,26.9124,75.7873,Jaipur,Rajasthan
RJ_SMS,SMS Hospital Jaipur,ventilator,23-07-2019,51,253,228,202,30,Low,27,29,26.9124,75.7873,Jaipur,Rajasthan
BR_PMCH,PMCH Patna,ventilator,28-11-2021,106,182,172,76,10,Medium,10,10,25.61,85.1415,Patna,Bihar
DL_AIIMS,AIIMS Delhi,bed,19-05-2015,389,764,717,375,47,Medium,11,18,28.5672,77.21,New Delhi,Delhi
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,20-02-2018,20,147,173,127,20,Medium,16,16,26.8467,80.9462,Lucknow,Uttar Pradesh
RJ_SMS,SMS Hospital Jaipur,ventilator,14-08-2015,45,177,169,132,23,High,23,12,26.9124,75.7873,Jaipur,Rajasthan
KL_MCH,Med Coll Thiruvananthapuram,oxygen,16-11-2017,194,644,580,450,64,Low,37,60,8.5241,76.9366,Thiruvananthapuram,Kerala
KL_MCH,Med Coll Thiruvananthapuram,oxygen,11-09-2019,191,793,761,602,32,Low,23,19,8.5241,76.9366,Thiruvananthapuram,Kerala
JH_RIMS,RIMS Ranchi,ambulance,07-04-2024,32,62,67,30,14,Medium,11,10,23.3441,85.3096,Ranchi,Jharkhand
WB_CMCH,Calcutta Medical College,ventilator,24-07-2020,28,212,206,184,25,Medium,25,16,22.5726,88.3639,Kolkata,West Bengal
AS_Gauhati,Gauhati Medical College,ventilator,21-06-2015,56,220,191,164,30,Low,23,10,26.1445,91.7362,Guwahati,Assam
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,05-01-2016,20,50,84,35,16,Medium,10,12,26.8467,80.9462,Lucknow,Uttar Pradesh
OR_SCB,SCB Med Coll Cuttack,oxygen,02-01-2016,194,398,328,204,70,Medium,52,40,20.4625,85.8828,Cuttack,Odisha
PB_PGI,PGIMER Chandigarh,ventilator,10-02-2021,76,159,137,83,22,Low,12,16,30.75,76.78,Chandigarh,Punjab
CH_GMCH,GMCH Chandigarh,bed,08-12-2024,416,1025,999,609,26,Medium,25,21,30.7333,76.7794,Chandigarh,Chandigarh
MH_KEM,KEM Hospital,ambulance,14-01-2022,29,201,211,172,10,Low,10,10,18.9782,72.8168,Mumbai,Maharashtra
JH_RIMS,RIMS Ranchi,ventilator,23-09-2020,68,255,244,187,11,Medium,10,10,23.3441,85.3096,Ranchi,Jharkhand
MH_KEM,KEM Hospital,oxygen,11-05-2018,209,684,636,475,48,Low,12,26,18.9782,72.8168,Mumbai,Maharashtra
OR_SCB,SCB Med Coll Cuttack,oxygen,24-10-2015,199,556,535,357,21,Low,16,20,20.4625,85.8828,Cuttack,Odisha
JH_RIMS,RIMS Ranchi,bed,11-04-2021,409,636,621,227,15,High,14,10,23.3441,85.3096,Ranchi,Jharkhand
MP_Hamidia,Hamidia Hospital Bhopal,bed,02-01-2021,407,879,843,472,36,Medium,35,34,23.2599,77.4126,Bhopal,Madhya Pradesh
UK_Haldwani,GMCH Haldwani,bed,21-09-2021,407,700,642,293,58,Low,47,52,29.2183,79.5126,Nainital,Uttarakhand
OR_SCB,SCB Med Coll Cuttack,bed,09-12-2020,386,1158,1096,772,62,Low,19,35,20.4625,85.8828,Cuttack,Odisha
KA_NIMHANS,NIMHANS Bengaluru,ambulance,12-04-2022,27,177,200,150,18,Medium,14,10,12.943,77.5966,Bangalore Urban,Karnataka
TN_CMC,Christian Medical College,ventilator,03-03-2021,38,159,165,121,24,Medium,12,23,12.926,79.1356,Vellore,Tamil Nadu
UP_SGPGIMS,SGPGIMS Lucknow,bed,03-01-2015,447,1085,1066,638,19,High,13,16,26.8467,80.9462,Lucknow,Uttar Pradesh
WB_CMCH,Calcutta Medical College,bed,26-07-2015,379,869,804,490,65,Low,23,45,22.5726,88.3639,Kolkata,West Bengal
JH_RIMS,RIMS Ranchi,bed,27-09-2017,412,753,725,341,28,Low,23,12,23.3441,85.3096,Ranchi,Jharkhand
UP_SGPGIMS,SGPGIMS Lucknow,bed,09-06-2020,446,1066,1026,620,40,Low,24,33,26.8467,80.9462,Lucknow,Uttar Pradesh
TN_CMC,Christian Medical College,ambulance,26-04-2017,20,123,153,103,17,High,12,14,12.926,79.1356,Vellore,Tamil Nadu
BR_PMCH,PMCH Patna,oxygen,25-03-2022,223,1368,1320,1145,48,Medium,21,41,25.61,85.1415,Patna,Bihar
HP_IGMC,IGMC Shimla,bed,14-01-2015,386,769,750,383,19,Low,19,11,31.1048,77.1734,Shimla,Himachal Pradesh
TN_CMC,Christian Medical College,ventilator,03-10-2024,39,135,136,96,30,Medium,28,14,12.926,79.1356,Vellore,Tamil Nadu
HR_PGIMS,PGIMS Rohtak,ventilator,24-01-2015,50,250,237,200,13,Low,13,12,28.8955,76.6066,Rohtak,Haryana
RJ_SMS,SMS Hospital Jaipur,bed,11-03-2015,383,735,683,352,52,High,12,43,26.9124,75.7873,Jaipur,Rajasthan
DL_AIIMS,AIIMS Delhi,bed,09-06-2017,393,828,764,435,64,High,20,64,28.5672,77.21,New Delhi,Delhi
RJ_SMS,SMS Hospital Jaipur,ventilator,02-08-2018,48,212,201,164,15,Low,12,10,26.9124,75.7873,Jaipur,Rajasthan
RJ_SMS,SMS Hospital Jaipur,ambulance,05-01-2021,20,84,107,64,12,High,12,12,26.9124,75.7873,Jaipur,Rajasthan
RJ_SMS,SMS Hospital Jaipur,bed,03-12-2017,382,747,735,365,12,Low,11,12,26.9124,75.7873,Jaipur,Rajasthan
DL_AIIMS,AIIMS Delhi,ventilator,04-08-2017,52,209,185,157,30,Medium,28,11,28.5672,77.21,New Delhi,Delhi
MH_KEM,KEM Hospital,oxygen,11-05-2018,209,684,636,475,48,Low,12,26,18.9782,72.8168,Mumbai,Maharashtra
WB_CMCH,Calcutta Medical College,ambulance,03-08-2024,31,60,54,29,10,Low,10,10,22.5726,88.3639,Kolkata,West Bengal
GJ_Civil,Civil Hospital Ahmedabad,ventilator,07-12-2020,24,159,176,135,22,Low,21,14,23.0225,72.5714,Ahmedabad,Gujarat
UK_Haldwani,GMCH Haldwani,bed,18-12-2018,413,871,799,458,72,Low,23,68,29.2183,79.5126,Nainital,Uttarakhand
DL_AIIMS,AIIMS Delhi,ventilator,04-08-2017,52,209,185,157,30,Medium,28,11,28.5672,77.21,New Delhi,Delhi
RJ_SMS,SMS Hospital Jaipur,ambulance,04-12-2023,22,162,176,140,16,Low,10,13,26.9124,75.7873,Jaipur,Rajasthan
MP_Hamidia,Hamidia Hospital Bhopal,ambulance,15-04-2019,20,167,193,148,19,Low,18,16,23.2599,77.4126,Bhopal,Madhya Pradesh
CH_GMCH,GMCH Chandigarh,ventilator,09-01-2022,48,298,297,250,13,High,11,10,30.7333,76.7794,Chandigarh,Chandigarh
KL_MCH,Med Coll Thiruvananthapuram,oxygen,01-06-2018,197,720,644,523,76,Medium,50,67,8.5241,76.9366,Thiruvananthapuram,Kerala
DL_AIIMS,AIIMS Delhi,oxygen,07-09-2018,206,635,597,429,38,High,36,36,28.5672,77.21,New Delhi,Delhi
CH_GMCH,GMCH Chandigarh,bed,16-09-2022,436,1384,1353,948,31,Medium,23,28,30.7333,76.7794,Chandigarh,Chandigarh
BR_PMCH,PMCH Patna,oxygen,14-07-2024,218,929,860,711,69,Low,17,45,25.61,85.1415,Patna,Bihar
BR_PMCH,PMCH Patna,ambulance,03-05-2020,29,100,102,71,12,High,11,12,25.61,85.1415,Patna,Bihar
BR_PMCH,PMCH Patna,bed,13-12-2015,446,787,763,341,24,Medium,12,19,25.61,85.1415,Patna,Bihar
HR_PGIMS,PGIMS Rohtak,ambulance,22-08-2023,29,174,176,145,19,Low,16,12,28.8955,76.6066,Rohtak,Haryana
KL_MCH,Med Coll Thiruvananthapuram,oxygen,23-01-2024,184,431,378,247,53,Low,16,15,8.5241,76.9366,Thiruvananthapuram,Kerala
UK_Haldwani,GMCH Haldwani,oxygen,05-10-2019,199,910,882,711,28,High,13,11,29.2183,79.5126,Nainital,Uttarakhand
JH_RIMS,RIMS Ranchi,bed,08-03-2020,409,670,636,261,34,Medium,14,24,23.3441,85.3096,Ranchi,Jharkhand
PB_PGI,PGIMER Chandigarh,oxygen,02-04-2021,179,382,309,203,73,High,63,40,30.75,76.78,Chandigarh,Punjab
TN_CMC,Christian Medical College,ventilator,14-01-2023,41,233,218,192,15,High,11,12,12.926,79.1356,Vellore,Tamil Nadu
KL_MCH,Med Coll Thiruvananthapuram,oxygen,04-12-2015,191,580,517,389,63,Medium,23,19,8.5241,76.9366,Thiruvananthapuram,Kerala
UP_SGPGIMS,SGPGIMS Lucknow,oxygen,07-05-2021,196,975,890,779,85,Low,14,15,26.8467,80.9462,Lucknow,Uttar Pradesh
OR_SCB,SCB Med Coll Cuttack,ambulance,01-07-2022,31,176,189,145,10,Low,10,10,20.4625,85.8828,Cuttack,Odisha
WB_CMCH,Calcutta Medical College,bed,03-09-2024,403,767,697,364,70,High,63,48,22.5726,88.3639,Kolkata,West Bengal
PB_PGI,PGIMER Chandigarh,ventilator,23-04-2022,68,298,286,230,12,Medium,10,10,30.75,76.78,Chandigarh,Punjab
AS_Gauhati,Gauhati Medical College,oxygen,27-01-2021,227,800,787,573,13,Low,11,11,26.1445,91.7362,Guwahati,Assam
MH_KEM,KEM Hospital,ventilator,22-08-2017,76,297,285,221,12,Medium,10,11,18.9782,72.8168,Mumbai,Maharashtra
PB_PGI,PGIMER Chandigarh,bed,26-02-2015,400,769,741,369,28,Low,13,28,30.75,76.78,Chandigarh,Punjab
JH_RIMS,RIMS Ranchi,oxygen,16-09-2022,214,962,951,748,11,Medium,11,10,23.3441,85.3096,Ranchi,Jharkhand
UK_Haldwani,GMCH Haldwani,ventilator,21-07-2019,59,316,306,257,10,Medium,10,10,29.2183,79.5126,Nainital,Uttarakhand
KA_NIMHANS,NIMHANS Bengaluru,ventilator,01-06-2017,44,287,291,243,17,Low,10,16,12.943,77.5966,Bangalore Urban,Karnataka
PB_PGI,PGIMER Chandigarh,ambulance,25-10-2016,27,42,41,20,14,Low,12,11,30.75,76.78,Chandigarh,Punjab
MP_Hamidia,Hamidia Hospital Bhopal,ambulance,03-12-2023,20,148,167,128,19,High,14,18,23.2599,77.4126,Bhopal,Madhya Pradesh
CH_GMCH,GMCH Chandigarh,bed,03-05-2019,437,1353,1288,916,65,Low,15,30,30.7333,76.7794,Chandigarh,Chandigarh
OR_SCB,SCB Med Coll Cuttack,ventilator,07-02-2017,22,252,268,230,25,High,19,10,20.4625,85.8828,Cuttack,Odisha
KA_NIMHANS,NIMHANS Bengaluru,ventilator,19-06-2016,53,176,151,123,28,Low,25,17,12.943,77.5966,Bangalore Urban,Karnataka
CH_GMCH,GMCH Chandigarh,ambulance,07-01-2023,22,143,170,121,15,Low,12,15,30.7333,76.7794,Chandigarh,Chandigarh
UK_Haldwani,GMCH Haldwani,ventilator,27-10-2020,64,229,205,165,24,Low,19,10,29.2183,79.5126,Nainital,Uttarakhand
TN_CMC,Christian Medical College,bed,23-12-2023,391,917,885,526,32,Low,20,11,12.926,79.1356,Vellore,Tamil Nadu
HR_PGIMS,PGIMS Rohtak,ventilator,21-11-2016,48,196,182,148,29,Low,25,12,28.8955,76.6066,Rohtak,Haryana
JH_RIMS,RIMS Ranchi,ambulance,06-03-2019,32,158,176,126,14,Low,10,14,23.3441,85.3096,Ranchi,Jharkhand
WB_CMCH,Calcutta Medical College,bed,13-08-2016,395,697,666,302,31,Low,27,24,22.5726,88.3639,Kolkata,West Bengal
RJ_SMS,SMS Hospital Jaipur,ventilator,14-08-2015,45,177,169,132,23,High,23,12,26.9124,75.7873,Jaipur,Rajasthan
GJ_Civil,Civil Hospital Ahmedabad,ventilator,21-11-2016,21,81,96,60,30,Medium,12,13,23.0225,72.5714,Ahmedabad,Gujarat
JH_RIMS,RIMS Ranchi,ambulance,25-08-2017,31,123,119,92,15,High,13,10,23.3441,85.3096,Ranchi,Jharkhand
KA_NIMHANS,NIMHANS Bengaluru,ambulance,27-12-2020,29,86,84,57,14,Low,13,10,12.943,77.5966,Bangalore Urban,Karnataka
PB_PGI,PGIMER Chandigarh,ambulance,04-03-2019,24,149,147,125,11,Low,10,11,30.75,76.78,Chandigarh,Punjab
HP_IGMC,IGMC Shimla,ventilator,23-05-2018,38,287,278,249,28,Low,16,27,31.1048,77.1734,Shimla,Himachal Pradesh
RJ_SMS,SMS Hospital Jaipur,ventilator,10-07-2020,43,154,153,111,18,High,11,15,26.9124,75.7873,Jaipur,Rajasthan
OR_SCB,SCB Med Coll Cuttack,ambulance,03-06-2018,31,132,128,101,12,Low,11,11,20.4625,85.8828,Cuttack,Odisha
KA_NIMHANS,NIMHANS Bengaluru,oxygen,03-06-2019,210,946,867,736,79,Medium,58,66,12.943,77.5966,Bangalore Urban,Karnataka
HR_PGIMS,PGIMS Rohtak,ambulance,04-06-2016,29,62,74,33,17,Low,15,15,28.8955,76.6066,Rohtak,Haryana
UP_SGPGIMS,SGPGIMS Lucknow,ambulance,27-07-2021,20,77,83,57,14,High,14,10,26.8467,80.9462,Lucknow,Uttar Pradesh
BR_PMCH,PMCH Patna,bed,21-02-2018,446,903,857,457,46,High,45,26,25.61,85.1415,Patna,Bihar
PB_PGI,PGIMER Chandigarh,ventilator,14-11-2017,69,222,198,153,24,Low,22,22,30.75,76.78,Chandigarh,Punjab
JH_RIMS,RIMS Ranchi,ventilator,01-09-2022,64,389,375,325,21,Low,20,19,23.3441,85.3096,Ranchi,Jharkhand
OR_SCB,SCB Med Coll Cuttack,oxygen,24-10-2015,199,556,535,357,21,Low,16,20,20.4625,85.8828,Cuttack,Odisha
TN_CMC,Christian Medical College,ambulance,03-09-2021,20,73,89,54,18,Low,11,15,12.926,79.1356,Vellore,Tamil Nadu
KL_MCH,Med Coll Thiruvananthapuram,ventilator,02-05-2023,47,295,283,248,22,Low,22,17,8.5241,76.9366,Thiruvananthapuram,Kerala
AS_Gauhati,Gauhati Medical College,oxygen,11-02-2024,230,787,745,557,42,Low,40,40,26.1445,91.7362,Guwahati,Assam
DL_AIIMS,AIIMS Delhi,oxygen,22-03-2024,204,355,329,151,26,High,19,12,28.5672,77.21,New Delhi,Delhi
RJ_SMS,SMS Hospital Jaipur,ambulance,04-12-2023,22,162,176,140,16,Low,10,13,26.9124,75.7873,Jaipur,Rajasthan
MP_Hamidia,Hamidia Hospital Bhopal,oxygen,10-08-2023,170,569,538,399,31,Low,26,30,23.2599,77.4126,Bhopal,Madhya Pradesh
HP_IGMC,IGMC Shimla,ventilator,17-01-2023,39,317,302,278,30,Medium,10,28,31.1048,77.1734,Shimla,Himachal Pradesh
UK_Haldwani,GMCH Haldwani,ambulance,09-05-2020,21,80,109,59,12,High,10,10,29.2183,79.5126,Nainital,Uttarakhand
RJ_SMS,SMS Hospital Jaipur,bed,18-02-2019,373,898,834,525,64,High,12,11,26.9124,75.7873,Jaipur,Rajasthan
PB_PGI,PGIMER Chandigarh,ventilator,19-02-2019,69,286,275,217,11,High,11,11,30.75,76.78,Chandigarh,Punjab
PB_PGI,PGIMER Chandigarh,oxygen,19-10-2024,179,309,295,130,14,Low,13,12,30.75,76.78,Chandigarh,Punjab
TS_Gandhi,Gandhi Hospital Hyderabad,bed,15-09-2023,402,826,787,424,39,Low,11,23,17.385,78.4867,Hyderabad,Telangana
OR_SCB,SCB Med Coll Cuttack,ambulance,03-08-2015,32,106,113,74,16,High,13,10,20.4625,85.8828,Cuttack,Odisha
KL_MCH,Med Coll Thiruvananthapuram,ventilator,13-07-2021,46,194,183,148,13,Low,10,11,8.5241,76.9366,Thiruvananthapuram,Kerala
BR_PMCH,PMCH Patna,oxygen,15-09-2017,223,1132,1078,909,54,Low,42,43,25.61,85.1415,Patna,Bihar
MH_KEM,KEM Hospital,ventilator,16-08-2015,73,285,260,212,25,Low,20,25,18.9782,72.8168,Mumbai,Maharashtra
TN_CMC,Christian Medical College,ambulance,19-11-2024,20,55,80,36,20,Medium,19,16,12.926,79.1356,Vellore,Tamil Nadu
MH_KEM,KEM Hospital,oxygen,16-11-2016,204,324,194,120,84,Medium,55,70,18.9782,72.8168,Mumbai,Maharashtra
TS_Gandhi,Gandhi Hospital Hyderabad,oxygen,18-02-2015,216,470,446,254,24,High,22,14,17.385,78.4867,Hyderabad,Telangana
HR_PGIMS,PGIMS Rohtak,bed,12-03-2024,362,623,564,261,59,Medium,42,17,28.8955,76.6066,Rohtak,Haryana
CH_GMCH,GMCH Chandigarh,oxygen,25-12-2017,193,656,595,463,61,Low,19,52,30.7333,76.7794,Chandigarh,Chandigarh
CH_GMCH,GMCH Chandigarh,oxygen,14-07-2024,191,415,370,224,45,Low,30,23,30.7333,76.7794,Chandigarh,Chandigarh
MH_KEM,KEM Hospital,oxygen,16-11-2016,204,324,194,120,84,Medium,55,70,18.9782,72.8168,Mumbai,Maharashtra
TN_CMC,Christian Medical College,ambulance,04-12-2016,20,35,53,20,10,High,10,10,12.926,79.1356,Vellore,Tamil Nadu
DL_AIIMS,AIIMS Delhi,ambulance,11-09-2016,25,65,86,40,15,Low,15,15,28.5672,77.21,New Delhi,Delhi
TS_Gandhi,Gandhi Hospital Hyderabad,ventilator,06-04-2024,48,182,183,134,17,Low,17,16,17.385,78.4867,Hyderabad,Telangana
